tm,avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk
2022-02-16,-7.3,-9.6,-4.1,0.0,3.7,50.4,-2.3,-16.1,1024.1,0
2022-02-19,-1.7,-6.2,3.7,0.1,2.9,52.9,0.1,-10.3,1024.0,0
2022-02-21,-3.0,-8.1,3.6,0.1,2.9,56.3,-0.1,-10.6,1027.9,0
2022-02-26,5.4,1.0,9.3,1.1,3.9,78.4,3.7,1.8,1017.5,0
2022-03-01,5.8,0.3,9.7,2.3,2.3,70.5,5.7,0.5,1014.7,0
2022-03-12,12.8,6.3,19.5,2.6,2.7,72.1,12.1,7.6,1014.6,0
2022-03-13,11.7,10.7,12.6,42.1,1.9,95.5,11.1,10.9,1010.9,1
2022-03-14,8.2,4.9,13.2,8.7,3.2,90.3,7.7,6.6,1011.4,0
2022-03-17,10.7,7.8,15.1,1.2,2.7,62.0,9.7,3.5,1018.8,0
2022-03-18,7.5,5.5,9.6,0.0,4.4,60.8,7.2,0.3,1011.2,0
2022-03-19,3.4,0.9,6.1,14.6,3.0,84.6,4.6,1.0,1009.5,0
2022-03-20,5.4,2.2,9.3,0.0,2.6,66.1,8.2,-0.8,1018.8,0
2022-03-25,12.0,6.3,17.2,10.9,2.6,70.0,10.3,6.2,1014.8,0
2022-03-26,11.8,9.5,14.7,19.8,2.9,80.9,12.0,8.2,1002.3,0
2022-03-30,10.8,5.9,15.7,0.4,1.8,76.5,9.7,6.6,1020.6,0
2022-04-09,17.8,12.4,24.2,0.5,3.0,43.8,18.1,5.0,1014.6,0
2022-04-12,19.3,15.9,26.4,0.5,2.8,77.9,23.6,15.0,1010.4,0
2022-04-13,13.1,12.0,15.9,1.3,4.4,69.3,13.0,7.2,1014.5,0
2022-04-24,18.5,15.0,24.5,0.3,2.3,72.5,22.8,13.1,1011.2,0
2022-04-25,20.0,17.0,23.6,1.3,1.4,80.5,20.6,16.3,1010.5,0
2022-04-26,21.9,17.0,28.7,1.0,3.1,57.9,26.0,12.5,1003.0,0
2022-04-28,18.2,11.6,25.9,0.0,2.6,44.0,24.4,4.9,1015.6,0
2022-04-29,13.4,10.7,16.5,15.5,3.4,70.6,15.1,7.8,1016.5,0
2022-05-07,18.4,15.3,23.1,0.5,3.0,52.4,23.2,6.3,1016.7,0
2022-05-08,15.3,11.7,18.2,2.0,2.8,51.8,16.2,4.6,1018.9,0
2022-05-10,19.9,13.6,26.3,0.0,2.2,39.0,26.7,4.1,1015.7,0
2022-05-11,19.7,16.6,25.2,0.0,2.4,50.4,28.2,8.7,1014.6,0
2022-05-18,20.0,15.7,25.4,1.5,2.9,59.4,19.6,11.4,1015.4,0
2022-05-25,21.0,16.7,26.7,3.5,2.6,66.6,28.7,13.9,1008.3,0
2022-05-26,18.7,14.1,23.5,0.0,3.7,59.9,24.7,9.7,1003.8,0
2022-05-27,20.0,16.0,25.6,0.0,3.3,62.5,29.1,12.2,1000.9,0
2022-05-30,20.8,17.2,24.7,0.0,2.5,71.0,23.4,15.2,1002.3,0
2022-06-05,22.7,20.2,27.0,0.0,2.3,59.8,23.8,14.3,1002.6,0
2022-06-06,19.7,16.7,24.5,4.3,3.2,69.0,23.4,13.4,1001.6,0
2022-06-07,20.6,15.1,25.1,0.0,2.7,54.5,24.8,10.8,1007.2,0
2022-06-09,20.9,18.5,24.5,2.6,1.6,76.1,22.4,16.4,1012.8,0
2022-06-10,20.9,17.2,26.6,1.2,1.9,75.8,22.3,16.2,1013.7,0
2022-06-13,23.6,19.6,29.2,18.0,2.6,68.5,25.0,17.1,1008.8,0
2022-06-14,21.5,17.7,27.1,0.0,4.2,56.4,23.1,12.2,1008.2,0
2022-06-15,17.5,14.9,20.1,18.5,2.3,92.4,18.7,16.2,1006.0,0
2022-06-16,20.3,17.6,24.8,0.7,2.3,78.4,21.1,16.1,1007.6,0
2022-06-18,23.3,22.0,25.1,0.0,1.7,79.6,23.1,19.5,1007.3,0
2022-06-23,24.3,23.3,26.4,103.0,2.8,89.1,23.3,22.2,999.2,1
2022-06-24,22.6,20.6,24.9,19.1,3.5,90.9,23.6,21.0,997.7,0
2022-06-27,26.8,25.4,28.1,6.1,2.8,84.4,26.1,23.8,1006.4,0
2022-06-28,26.9,25.7,27.9,6.3,5.8,81.9,25.1,23.4,1002.2,0
2022-06-29,25.1,24.4,26.1,37.8,4.1,95.5,25.3,24.3,1004.2,1
2022-06-30,22.3,21.2,24.5,176.2,2.3,99.3,22.6,22.1,1010.4,1
2022-07-04,29.3,26.4,32.6,0.0,1.8,71.8,30.8,23.5,1004.9,0
2022-07-05,29.2,26.7,33.1,0.0,1.7,73.8,31.4,23.9,1004.6,0
2022-07-06,29.5,26.2,33.3,16.1,2.1,76.0,31.9,24.6,1006.5,0
2022-07-07,28.2,26.4,31.0,0.0,2.8,82.3,28.2,24.8,1004.9,0
2022-07-08,25.8,24.0,27.9,1.7,2.9,84.4,26.0,22.8,1002.6,0
2022-07-09,26.9,24.0,30.9,0.1,1.7,82.1,27.9,23.4,1002.5,0
2022-07-10,29.2,24.6,35.1,0.0,1.7,68.0,32.0,22.2,1004.1,0
2022-07-11,27.0,24.7,30.6,9.0,1.8,75.0,29.0,22.0,1005.5,0
2022-07-13,25.0,24.0,27.1,114.5,1.8,93.9,24.6,23.8,1001.9,1
2022-07-14,25.7,23.3,29.9,0.9,2.3,84.6,27.6,22.7,999.8,0
2022-07-16,24.8,23.2,28.2,34.0,2.0,83.4,26.1,21.7,998.1,1
2022-07-17,25.5,22.5,29.7,0.0,1.8,78.9,28.0,21.3,1000.2,0
2022-07-20,27.1,24.3,30.4,1.1,2.2,76.1,30.4,22.3,1005.7,0
2022-07-21,23.2,20.8,25.2,10.4,2.9,87.6,25.0,20.9,1002.0,0
2022-07-22,25.1,22.9,27.5,5.2,1.9,81.5,26.1,21.6,1005.4,0
2022-07-23,24.8,22.3,28.0,9.9,2.0,83.6,26.6,21.7,1004.4,0
2022-07-24,25.0,22.0,28.4,1.2,2.1,86.9,25.6,22.5,1002.3,0
2022-07-30,30.9,27.3,36.1,1.0,2.6,68.4,32.4,24.2,1008.8,0
2022-07-31,27.2,25.4,29.0,47.2,2.5,85.8,27.6,24.5,1006.0,1
2022-08-01,28.6,25.4,32.4,30.0,2.4,82.4,28.9,25.0,1005.2,1
2022-08-02,26.8,25.5,28.5,33.5,2.8,90.0,27.2,24.9,1008.0,1
2022-08-03,27.1,25.2,30.0,51.1,2.8,90.1,27.4,25.2,1009.8,1
2022-08-04,28.9,26.0,32.9,0.0,2.5,79.3,31.6,24.8,1009.1,0
2022-08-05,29.4,27.0,32.7,0.0,2.6,76.6,32.6,24.7,1005.7,0
2022-08-06,28.7,27.4,30.3,13.6,1.7,85.3,29.7,25.9,1005.7,0
2022-08-07,28.9,27.2,31.7,0.9,2.4,82.1,28.6,25.4,1005.7,0
2022-08-09,25.1,22.0,26.5,123.1,2.6,96.0,26.0,24.4,1005.4,1
2022-08-10,24.7,21.4,28.8,7.6,1.6,85.3,27.3,21.8,1005.7,1
2022-08-11,25.0,23.4,27.5,38.8,1.6,87.9,27.6,22.8,1003.8,1
2022-08-13,25.8,24.7,27.5,4.0,1.3,82.8,25.8,22.5,1005.3,1
2022-08-14,27.6,24.5,31.5,3.0,1.9,83.0,28.1,24.3,1005.1,1
2022-08-15,28.1,26.6,29.8,0.9,4.8,83.0,27.3,24.9,1000.1,1
2022-08-16,26.7,24.1,30.0,0.0,2.6,75.4,29.0,21.8,1003.1,1
2022-08-17,26.0,22.8,30.5,0.0,2.0,76.6,26.6,21.4,1005.7,1
2022-08-19,26.0,23.3,27.5,66.1,2.3,86.1,25.9,23.4,1002.1,1
2022-08-20,28.2,25.7,32.0,0.0,2.4,80.0,30.3,24.2,1001.4,0
2022-08-22,26.8,22.9,30.2,3.2,2.3,75.6,27.0,22.0,1003.9,0
2022-08-23,25.4,22.4,30.2,2.2,2.0,75.0,27.6,20.2,1005.6,0
2022-08-25,22.2,21.1,24.0,1.6,1.8,78.0,22.1,18.1,1007.5,0
2022-08-27,21.5,17.6,25.5,17.6,2.8,63.1,24.4,13.6,1010.1,0
2022-08-29,21.0,19.5,22.5,2.2,2.3,74.0,22.1,16.0,1015.4,1
2022-08-30,19.1,17.9,20.3,35.8,2.6,96.3,20.3,18.5,1011.2,1
2022-08-31,21.7,19.6,24.9,0.0,1.8,83.3,22.2,18.6,1008.6,1
2022-09-04,22.3,19.8,24.0,33.8,3.1,88.6,22.4,20.2,1008.9,1
2022-09-05,19.2,17.7,22.7,120.0,3.2,95.9,19.8,18.4,1007.0,1
2022-09-06,21.0,17.0,26.3,25.3,3.6,78.0,21.2,16.6,1005.1,1
2022-09-11,23.3,20.6,26.4,0.1,2.1,68.6,24.8,17.0,1014.6,0
2022-09-13,24.3,21.8,26.4,0.0,2.5,73.0,24.0,19.0,1015.6,0
2022-09-14,24.6,22.7,27.9,0.0,4.6,56.9,24.4,15.3,1015.5,0
2022-09-15,25.2,22.0,28.3,0.1,3.6,66.9,25.3,18.5,1010.7,0
2022-09-16,25.7,23.4,29.9,14.6,2.9,78.6,25.9,21.5,1007.2,0
2022-09-17,25.6,23.3,29.4,4.3,1.4,83.1,26.3,22.3,1007.8,0
2022-09-23,17.5,14.7,22.2,3.3,3.1,68.9,19.9,11.4,1012.8,0
2022-10-02,19.4,17.2,21.6,15.8,2.7,78.9,19.5,15.4,1015.8,0
2022-10-03,21.4,17.5,23.4,76.0,2.7,98.5,20.6,21.0,1011.1,1
2022-10-04,17.9,14.2,23.0,11.8,2.9,83.8,19.7,14.9,1012.6,0
2022-10-05,16.6,14.1,21.6,0.1,2.1,74.8,19.1,11.8,1019.3,0
2022-10-06,15.8,12.7,19.1,0.0,2.1,76.6,17.4,11.6,1019.1,0
2022-10-09,13.1,10.7,14.5,20.4,2.1,85.8,13.9,10.6,1017.5,0
2022-10-10,9.9,8.2,11.9,0.0,3.8,72.9,11.9,5.1,1013.8,0
2022-11-03,9.3,5.6,13.4,0.0,2.0,58.1,8.9,1.3,1019.8,0
2022-11-07,11.4,6.1,16.6,0.0,1.7,64.5,11.3,4.6,1022.8,0
2022-11-12,16.3,11.6,22.0,57.9,2.2,80.0,13.9,12.5,1015.2,1
2022-11-15,8.1,4.0,12.3,1.6,2.0,77.4,8.4,4.2,1016.9,0
2022-11-22,10.7,7.0,13.7,0.0,1.9,69.9,9.1,5.0,1020.7,0
2022-11-23,10.8,6.8,15.2,0.0,2.1,56.0,9.8,1.9,1017.7,0
2022-11-25,12.3,7.1,17.8,1.7,3.0,67.1,9.7,5.8,1016.8,0
2022-11-28,12.3,7.5,15.0,19.5,2.7,65.5,9.2,5.1,1014.0,0
2022-11-29,6.9,-1.6,15.0,3.8,3.5,67.0,8.6,0.7,1017.5,0
2022-12-03,2.1,-0.3,7.0,1.1,2.6,70.5,1.3,-2.9,1025.4,0
2022-12-06,0.9,-3.9,5.3,0.1,2.4,62.8,-0.2,-5.5,1023.0,0
2022-12-07,4.9,1.2,9.0,0.1,2.7,60.4,1.6,-2.4,1023.0,0
2022-12-09,4.5,0.9,10.2,0.0,2.0,60.8,2.5,-2.5,1022.4,0
2022-12-12,2.0,-2.0,6.3,5.4,1.7,73.4,0.3,-2.5,1019.8,0
2022-12-13,0.0,-6.4,3.1,0.6,3.5,70.8,1.0,-4.7,1018.3,0
2022-12-15,-4.5,-8.5,-1.3,2.4,2.5,79.1,-1.7,-7.6,1024.9,0
2022-12-17,-7.0,-9.8,-3.2,0.2,2.7,52.0,-3.5,-15.4,1025.5,0
2022-12-21,-0.1,-2.6,2.6,3.6,2.7,82.4,-0.6,-2.9,1011.9,0
2022-12-28,-3.3,-6.0,0.1,0.1,2.5,58.1,-2.9,-10.7,1030.5,0
2022-12-29,-2.9,-7.8,2.1,0.0,1.7,56.3,-3.3,-10.8,1032.5,0
2022-12-30,-1.8,-4.4,2.3,0.0,1.9,65.6,-2.2,-7.7,1031.8,0
2022-12-31,-1.2,-5.1,2.1,0.0,1.4,65.5,-2.2,-6.8,1030.5,0
2023-01-06,0.6,-4.7,5.7,3.9,2.2,71.9,-1.7,-4.1,1021.9,0
2023-01-07,1.5,-1.4,3.8,0.1,2.2,80.9,0.5,-1.5,1019.5,0
2023-01-12,5.9,-0.6,12.5,0.0,2.2,46.6,1.1,-5.4,1021.9,0
2023-01-13,8.3,5.1,10.1,37.3,2.5,99.1,3.2,8.1,1010.9,1
2023-01-14,6.6,3.8,8.4,1.6,2.5,92.9,3.3,5.5,1013.7,0
2023-01-15,-0.2,-3.5,3.8,3.2,2.8,93.9,0.3,-1.1,1018.1,0
2023-01-16,-4.6,-6.8,-1.2,0.0,2.7,63.1,-0.2,-10.7,1025.5,0
2023-01-17,-3.7,-7.0,-0.4,0.0,1.8,65.1,-1.2,-9.4,1026.8,0
2023-01-18,-1.9,-4.6,2.2,0.0,2.0,60.5,-0.4,-9.3,1026.3,0
2023-01-19,-0.4,-6.0,4.3,1.0,2.5,69.3,-0.9,-5.5,1023.0,0
2023-01-22,-0.6,-2.8,2.6,0.0,2.6,62.8,-0.8,-6.9,1026.3,0
2023-01-24,-14.7,-17.0,-6.9,0.0,4.6,51.9,-6.6,-22.5,1029.9,0
2023-01-25,-11.3,-17.3,-5.4,0.0,2.1,45.1,-6.0,-21.2,1030.5,0
2023-01-26,-6.0,-9.0,-3.5,0.8,2.5,80.1,-2.6,-8.9,1024.1,0
2023-01-28,-6.0,-11.2,-0.6,0.0,2.4,54.9,-3.5,-13.7,1022.4,0
2023-02-09,4.0,-2.8,9.9,0.0,2.5,49.9,1.0,-5.9,1026.6,0
2023-02-10,3.8,1.1,6.2,0.6,2.2,79.6,2.0,0.5,1020.8,0
2023-02-16,2.3,-0.7,4.5,0.0,2.7,68.3,1.8,-3.0,1030.1,0
2023-02-19,3.5,0.2,6.1,0.4,3.3,56.1,4.3,-5.0,1019.1,0
2023-03-08,12.5,7.4,17.7,1.2,2.0,66.3,9.3,5.8,1018.4,0
2023-03-09,10.3,7.4,13.1,3.7,2.3,85.9,10.2,8.0,1015.1,0
2023-03-12,5.9,0.6,12.6,5.6,3.7,68.0,5.8,-0.1,1019.7,0
2023-03-23,17.4,12.3,23.3,0.0,2.5,48.9,16.7,6.0,1006.2,0
2023-04-04,17.6,12.7,21.7,6.9,2.6,40.4,18.5,1.3,1017.8,0
2023-04-05,11.9,8.7,14.9,50.3,3.4,97.8,12.5,11.5,1008.4,1
2023-04-06,8.8,7.4,9.7,2.7,2.5,94.6,10.0,7.9,1010.3,0
2023-04-11,13.1,9.2,17.4,2.9,3.6,73.4,11.0,7.9,1010.4,0
2023-04-13,11.9,5.1,17.2,0.0,1.8,45.0,11.9,-1.3,1017.2,0
2023-04-15,13.5,9.3,16.6,4.6,2.2,81.8,15.8,10.4,1004.4,0
2023-04-16,10.8,7.5,16.1,0.0,2.5,71.4,12.4,5.4,1005.4,0
2023-04-18,14.0,10.7,18.4,1.5,2.7,78.6,15.7,9.9,1011.2,0
2023-04-20,15.8,14.5,18.9,0.5,2.4,92.1,16.1,14.4,1009.9,0
2023-04-25,10.9,9.0,13.2,0.4,1.9,68.6,12.0,5.0,1015.3,0
2023-04-26,10.2,7.4,13.5,0.0,3.1,69.9,16.6,4.7,1013.5,0
2023-04-28,15.7,9.0,21.3,1.9,2.1,62.0,19.9,7.7,1015.6,0
2023-04-29,13.2,9.9,15.8,25.1,2.9,88.1,15.3,11.2,1006.3,0
2023-04-30,12.7,7.9,17.9,0.1,3.3,72.9,16.4,7.4,1009.8,0
2023-05-05,18.4,15.5,21.6,30.2,2.5,95.3,18.5,17.6,1001.8,1
2023-05-06,12.6,11.7,15.5,47.5,5.4,85.6,13.2,10.0,1006.5,1
2023-05-13,17.8,12.6,23.9,0.0,2.0,62.0,24.2,10.0,1012.5,0
2023-05-18,21.2,18.8,27.6,1.3,2.1,74.8,21.6,16.3,1010.2,0
2023-05-21,17.8,15.3,21.9,0.2,3.0,74.0,24.5,12.7,1009.1,0
2023-05-22,20.3,15.9,26.8,0.0,1.9,61.3,25.9,12.0,1007.5,0
2023-05-25,21.2,15.7,27.4,0.0,2.4,46.6,29.0,8.5,1015.5,0
2023-05-26,21.4,15.8,27.3,0.5,2.1,57.4,29.7,12.2,1017.4,0
2023-05-27,19.3,18.6,20.7,31.8,1.7,87.4,19.6,16.9,1016.8,1
2023-05-28,19.2,18.4,20.2,41.8,1.8,98.9,19.6,18.9,1011.8,1
2023-05-29,23.2,19.0,28.5,2.3,1.6,83.4,24.2,19.9,1009.7,0
2023-06-02,20.4,17.9,25.0,0.0,2.3,77.4,23.3,16.1,1002.3,0
2023-06-06,20.3,17.3,25.2,0.0,2.6,72.9,24.5,15.1,1007.1,0
2023-06-07,21.4,18.9,25.7,0.0,2.1,75.3,24.1,16.8,1007.9,0
2023-06-08,20.4,18.3,23.9,1.9,2.4,80.5,23.5,16.8,1004.1,0
2023-06-09,23.3,18.3,28.4,1.2,2.0,64.0,30.3,15.1,1002.8,0
2023-06-10,23.2,19.6,28.5,0.8,2.3,70.0,26.6,17.1,1004.2,0
2023-06-11,22.1,17.9,27.3,32.2,2.2,76.1,23.6,17.3,1004.8,1
2023-06-12,22.2,18.4,27.5,0.0,1.7,70.5,24.3,16.3,1005.0,0
2023-06-13,22.0,19.2,26.0,0.0,2.2,70.0,28.2,16.1,1003.9,0
2023-06-14,20.6,17.5,25.0,30.6,1.5,80.3,20.3,16.9,1005.5,1
2023-06-20,24.7,21.4,26.4,6.4,1.9,64.5,23.7,17.3,1003.8,0
2023-06-21,20.5,19.2,22.1,24.9,2.1,92.6,21.9,19.2,1001.0,0
2023-06-22,22.5,18.9,26.4,0.0,2.2,77.1,26.2,18.1,1003.3,0
2023-06-26,24.2,22.3,27.5,30.3,2.9,88.6,24.0,22.0,1005.5,1
2023-06-27,25.3,21.4,29.1,2.5,3.2,73.1,27.6,19.8,1007.7,0
2023-06-28,26.5,24.2,30.1,0.0,2.5,77.4,28.5,22.0,1006.8,0
2023-06-29,24.2,23.2,25.9,63.8,2.3,95.4,24.6,23.4,1000.5,1
2023-06-30,25.3,23.2,29.1,1.0,1.8,89.8,26.5,23.3,999.8,0
2023-07-04,26.1,24.5,29.2,61.8,2.3,86.8,26.4,23.5,998.9,1
2023-07-05,24.5,22.1,27.1,15.3,3.7,82.6,27.3,21.2,994.7,0
2023-07-09,24.7,21.6,27.0,47.5,2.0,86.4,27.1,22.2,1002.2,1
2023-07-10,26.3,22.9,30.9,11.5,2.3,80.4,27.8,22.4,1003.2,0
2023-07-11,23.5,21.6,25.9,58.3,1.9,92.4,23.7,22.0,1005.1,1
2023-07-12,25.8,22.0,29.1,0.7,1.5,86.4,27.1,23.2,1004.9,0
2023-07-13,25.2,24.7,26.5,91.6,1.6,95.0,25.2,24.3,1003.3,1
2023-07-14,24.6,23.9,25.1,72.7,2.9,99.1,24.4,24.4,997.3,1
2023-07-15,24.5,23.7,25.7,2.3,3.0,93.5,24.6,23.4,1000.1,0
2023-07-16,24.6,23.7,25.4,9.7,2.3,89.5,24.9,22.7,1006.8,0
2023-07-17,25.5,23.7,27.8,1.4,1.7,86.1,27.2,22.9,1011.2,0
2023-07-18,25.2,24.1,27.7,2.3,1.4,87.9,26.1,22.9,1010.2,0
2023-07-22,27.7,24.6,32.5,12.3,2.6,73.9,29.2,22.3,1010.8,0
2023-07-23,25.2,24.5,25.8,40.2,2.1,94.3,25.3,24.2,1007.1,1
2023-07-24,26.9,24.6,30.0,0.4,2.0,83.1,29.0,23.7,1008.2,0
2023-07-25,27.8,25.8,30.5,5.6,2.7,80.5,28.9,24.0,1011.9,0
2023-07-26,27.6,24.9,31.1,1.0,2.2,80.9,28.7,23.9,1014.0,0
2023-07-27,28.4,24.4,32.2,0.0,1.9,78.1,29.0,24.0,1013.7,0
2023-07-30,28.8,24.9,34.9,25.0,1.9,72.5,32.0,23.0,1012.5,0
2023-07-31,28.7,25.6,33.4,0.3,1.7,76.3,30.1,23.9,1012.1,0
2023-08-06,29.8,27.0,33.0,4.9,1.7,76.5,31.9,25.1,997.7,0
2023-08-09,28.3,25.1,31.6,0.2,3.2,67.6,30.8,21.7,1003.3,0
2023-08-10,22.2,20.9,25.1,86.1,3.7,91.9,22.8,20.8,995.8,1
2023-08-11,23.5,21.6,24.9,46.7,2.3,93.1,23.5,22.2,998.6,1
2023-08-12,23.3,22.5,24.1,1.5,1.9,91.0,23.9,21.7,1003.5,0
2023-08-16,27.3,24.7,31.6,0.3,2.1,72.0,28.1,21.7,1003.3,0
2023-08-18,29.1,25.5,33.3,0.1,1.9,72.1,32.1,23.3,1005.9,0
2023-08-20,28.3,25.5,31.8,0.0,1.6,71.8,31.3,22.5,1010.5,0
2023-08-21,29.5,26.0,33.6,0.0,2.4,69.8,32.6,23.2,1006.7,0
2023-08-22,27.6,25.8,32.2,42.6,2.4,80.3,28.1,23.8,1003.3,1
2023-08-23,24.8,23.2,27.2,41.8,2.2,91.3,25.8,23.2,1004.9,1
2023-08-24,25.1,22.3,27.8,5.2,2.8,84.8,27.4,22.2,1005.6,0
2023-08-25,26.5,24.0,30.0,0.0,2.6,77.9,29.3,22.1,1006.9,0
2023-08-27,26.1,22.7,29.6,0.0,1.8,75.0,27.0,21.2,1008.1,0
2023-08-28,22.7,20.8,25.6,10.4,3.3,87.5,23.1,20.5,1006.8,0
2023-08-29,23.9,22.5,25.5,54.8,2.1,89.6,24.3,22.0,1004.9,1
2023-08-30,22.8,21.5,24.5,3.5,1.1,88.0,23.5,20.7,1008.8,0
2023-09-03,25.8,23.1,28.8,0.1,2.2,77.8,26.3,21.5,1011.8,0
2023-09-04,27.0,24.3,30.2,0.3,1.8,79.9,27.5,23.1,1011.6,0
2023-09-05,28.5,25.0,32.8,0.0,1.8,69.5,30.1,22.1,1010.9,0
2023-09-13,22.1,19.6,24.6,15.9,1.8,84.5,22.7,19.3,1011.4,0
2023-09-15,22.3,20.3,24.3,2.1,2.6,82.3,22.6,19.0,1013.3,0
2023-09-16,23.9,22.0,26.6,38.7,1.7,87.8,24.7,21.7,1011.4,1
2023-09-17,24.7,22.0,28.0,3.0,1.4,84.8,26.3,21.8,1009.8,0
2023-09-20,20.6,18.8,23.9,35.8,2.7,90.4,21.6,18.8,1010.4,1
2023-09-21,20.1,17.5,23.6,0.0,2.3,70.9,21.6,14.5,1011.4,0
2023-09-25,21.6,17.9,26.0,1.9,2.3,66.4,22.1,14.8,1015.9,0
2023-09-26,19.9,18.6,20.8,27.8,2.4,95.8,20.3,19.2,1012.3,0
2023-09-27,21.5,20.0,23.7,4.4,1.8,90.1,22.6,19.8,1010.6,0
2023-09-30,19.7,17.1,22.2,4.5,2.2,77.0,21.0,15.5,1010.4,0
2023-10-04,17.3,14.2,23.2,14.7,2.1,75.5,17.9,12.6,1013.7,0
2023-10-08,17.1,15.2,19.5,0.0,2.5,67.1,16.1,10.9,1022.5,0
2023-10-09,17.4,14.1,22.4,1.2,1.9,68.1,18.3,11.2,1019.2,0
2023-10-14,14.7,12.9,18.2,5.8,1.4,84.9,16.3,12.1,1009.9,0
2023-10-19,17.0,14.9,18.9,8.2,1.5,82.5,16.6,13.9,1014.5,0
2023-10-21,10.4,5.9,16.6,1.1,2.3,54.8,11.1,1.1,1020.0,0
2023-10-26,17.2,14.6,21.1,0.0,2.1,79.4,16.8,13.5,1013.8,0
2023-11-01,19.0,17.2,20.6,0.0,2.4,81.8,17.3,15.8,1016.7,0
2023-11-03,19.5,17.7,22.4,8.5,2.8,83.3,18.7,16.5,1014.5,0
2023-11-05,17.3,15.1,20.4,10.4,3.3,87.0,16.5,15.1,1015.2,0
2023-11-06,13.3,6.6,19.3,45.8,4.9,84.9,14.0,10.7,1006.0,1
2023-11-07,5.8,3.6,9.9,0.0,3.2,62.5,8.6,-0.9,1021.5,0
2023-11-09,11.4,5.9,18.4,5.1,2.1,73.1,10.5,6.6,1019.2,0
2023-11-16,6.6,5.7,7.4,8.4,1.9,85.0,5.6,4.1,1018.9,0
2023-11-17,1.6,-1.9,5.9,0.0,2.9,59.3,3.2,-5.5,1013.8,0
2023-11-23,9.9,1.9,14.6,0.1,3.3,71.1,9.8,4.7,1013.6,0
2023-11-26,4.0,-0.1,7.2,0.0,1.4,43.6,3.3,-7.3,1024.4,0
2023-11-27,6.2,4.4,9.3,3.6,2.4,82.9,5.7,3.4,1013.9,0
2023-12-02,2.0,-4.4,8.0,0.0,2.4,60.8,0.4,-4.9,1024.4,0
2023-12-06,6.1,3.9,8.7,3.8,2.3,76.1,3.6,2.1,1009.7,0
2023-12-12,5.4,3.5,9.3,0.4,2.7,75.6,5.1,1.3,1021.1,0
2023-12-14,7.6,6.2,9.1,17.0,4.5,85.8,6.8,5.2,1022.2,0
2023-12-15,4.9,3.7,6.2,31.1,3.6,95.4,5.7,4.2,1012.2,1
2023-12-16,-4.1,-9.9,3.8,1.5,5.2,68.9,0.8,-9.1,1022.2,0
2023-12-19,-3.7,-8.2,0.2,0.3,1.9,63.1,-2.4,-9.9,1028.5,0
2023-12-20,-7.4,-11.9,-2.1,0.8,3.4,64.1,-2.9,-13.1,1027.5,0
2023-12-24,-2.2,-5.6,3.0,1.1,1.6,73.4,-1.3,-6.4,1030.6,0
2023-12-25,-0.7,-2.7,2.1,0.7,1.5,80.8,-1.2,-3.7,1028.4,0
2023-12-30,0.6,-0.9,2.1,13.1,2.6,92.0,-0.6,-0.6,1017.7,0
2023-12-31,2.1,0.6,4.3,4.7,2.0,95.5,-0.1,1.4,1017.5,0
2024-01-01,3.3,-0.3,7.3,0.0,1.7,83.4,-0.2,0.5,1026.9,0
2024-01-02,2.9,2.2,4.3,0.0,1.6,72.6,0.3,-1.6,1022.1,0
2024-01-03,1.8,-1.1,4.0,0.6,1.6,80.4,0.6,-1.2,1019.4,0
2024-01-05,5.0,1.4,9.1,0.0,2.3,77.1,2.0,1.2,1019.7,0
2024-01-06,0.7,-2.7,5.2,2.4,2.2,63.9,1.0,-6.0,1021.9,0
2024-01-09,-0.6,-1.9,0.4,1.6,2.0,84.0,-0.5,-3.0,1019.7,0
2024-01-14,-0.6,-3.3,2.4,3.1,2.1,74.5,-0.8,-4.6,1021.8,0
2024-01-17,0.6,-2.3,1.9,9.7,2.0,78.5,-0.5,-3.0,1025.7,0
2024-01-18,4.5,1.4,9.4,0.5,2.4,81.5,1.9,1.4,1023.0,0
2024-01-20,3.4,1.9,4.9,0.4,5.3,69.5,1.0,-1.7,1025.4,0
2024-01-21,1.7,-2.4,4.3,0.4,2.5,75.8,1.0,-2.2,1025.3,0
2024-01-22,-8.7,-11.9,-2.4,0.2,4.1,65.6,-1.1,-14.0,1028.3,0
2024-02-03,4.7,-0.2,8.3,0.0,2.2,63.9,1.6,-1.7,1027.1,0
2024-02-05,2.7,0.1,6.6,3.9,5.0,81.8,1.9,-0.2,1021.3,0
2024-02-06,1.2,0.0,2.9,0.2,2.2,83.5,0.3,-1.3,1024.6,0
2024-02-07,0.6,-0.9,2.7,0.0,2.1,76.6,0.8,-3.1,1023.1,0
2024-02-11,1.0,-3.1,5.5,0.0,2.2,70.6,0.6,-3.9,1024.1,0
2024-02-15,4.5,0.6,11.6,10.9,2.9,89.9,4.4,2.9,1019.6,0
2024-02-18,6.2,1.2,9.4,17.1,2.8,81.4,3.3,3.0,1017.5,0
2024-02-19,9.1,4.2,11.9,8.9,2.3,95.8,8.5,8.3,1011.6,0
2024-02-20,4.3,2.8,6.8,2.6,3.4,86.3,4.8,2.1,1022.4,0
2024-02-21,1.9,0.0,4.0,17.8,5.2,92.5,2.3,0.7,1021.1,0
2024-02-22,0.2,-1.1,1.6,8.8,4.2,84.5,0.3,-2.1,1026.9,0
