avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk,tm,rn_sum,rn_max,rn_mean,ws_max,ws_mean,ta_mean,hm_mean,month,day,weekday,is_weekend,is_rainy,rain_hours,max_hourly_rn
26.7,23.2,31.2,15.5,2.9,64.3,27.1,19.0,1007.6,0,2012-08-14,15.0,9.5,3.75,4.5,2.975,26.8375,61.91666666666666,8,14,1,0,0,5,15.5
23.7,22.4,27.1,136.5,2.7,88.0,24.4,21.5,1004.6,1,2012-08-15,137.0,38.0,8.058823529411764,7.1,2.770833333333333,23.95833333333333,87.41666666666667,8,15,2,0,1,46,50.0
27.5,24.3,32.2,0.0,2.5,74.0,28.2,22.3,1011.5,0,2012-08-17,0.0,0.0,0.0,4.4,2.341666666666667,27.35833333333333,73.91666666666667,8,17,4,0,0,0,0.0
27.2,25.8,28.6,2.0,2.5,80.3,26.9,23.5,1009.9,0,2012-08-18,1.5,0.5,0.1153846153846153,4.3,2.470833333333333,27.229166666666668,80.45833333333333,8,18,5,1,0,1,2.0
27.9,26.3,30.8,5.0,4.9,75.8,27.5,23.1,1007.1,0,2012-08-19,4.0,2.5,0.5714285714285714,8.0,5.041666666666667,27.891666666666666,76.04166666666667,8,19,6,1,0,2,5.0
25.4,24.0,27.1,59.5,4.1,87.4,25.7,23.0,1007.2,1,2012-08-20,61.0,11.0,2.652173913043478,7.6,4.141666666666667,25.48333333333333,86.91666666666667,8,20,0,0,1,20,50.0
25.3,23.5,28.7,137.0,2.0,85.4,26.3,22.6,1008.8,1,2012-08-21,128.0,31.5,7.111111111111111,4.4,2.075,25.40833333333333,84.41666666666667,8,21,1,0,1,46,50.0
22.0,20.3,24.6,17.0,1.9,80.5,24.2,18.3,1010.7,0,2012-08-22,26.0,9.0,2.0,4.0,1.8083333333333331,22.275,81.66666666666667,8,22,2,0,0,6,17.0
23.0,20.5,25.7,0.1,3.5,68.3,23.7,16.7,1014.8,0,2012-08-23,0.1,0.1,0.05,5.7,3.545833333333333,22.745833333333334,69.58333333333333,8,23,3,0,0,0,0.1
23.3,21.1,26.1,7.5,3.9,70.0,23.2,17.4,1014.9,0,2012-08-24,5.5,3.0,1.1,5.3,3.8625,23.304166666666664,68.08333333333333,8,24,4,0,0,2,7.5
25.0,21.5,28.9,11.5,2.5,80.1,25.2,21.1,1014.0,0,2012-08-25,13.5,7.0,1.2272727272727273,5.4,2.475,24.71666666666667,81.04166666666667,8,25,5,1,0,4,11.5
27.5,24.1,32.4,0.0,1.9,72.3,27.8,21.7,1012.0,0,2012-08-26,0.0,0.0,0.0,4.0,1.7958333333333334,27.354166666666668,73.20833333333333,8,26,6,1,0,0,0.0
26.1,21.8,29.4,13.5,7.5,69.5,24.3,19.8,993.1,0,2012-08-28,9.5,3.5,0.5,11.4,7.404166666666666,26.7,65.66666666666667,8,28,1,0,0,4,13.5
25.7,21.7,29.1,6.0,5.3,70.3,25.9,19.7,1008.0,0,2012-08-29,10.0,5.5,2.5,9.5,5.520833333333333,25.491666666666664,71.125,8,29,2,0,0,2,6.0
21.4,18.7,24.7,34.5,3.3,85.8,22.0,18.8,1009.1,1,2012-08-30,34.5,5.5,1.5,8.0,3.295833333333333,21.679166666666664,87.45833333333333,8,30,3,0,1,12,34.5
22.0,19.7,24.4,55.5,2.3,84.1,22.5,19.1,1012.8,1,2012-09-04,53.5,11.5,4.115384615384615,4.8,2.375,22.200000000000003,82.5,9,4,1,0,1,18,50.0
22.3,19.2,26.1,10.5,2.7,61.1,24.1,13.5,1016.8,0,2012-09-05,12.5,6.0,2.083333333333333,4.5,2.6875,22.366666666666664,64.70833333333333,9,5,2,0,0,4,10.5
22.5,16.9,27.2,3.0,2.4,60.6,24.3,13.9,1017.5,0,2012-09-07,0.0,,,3.6,2.45,22.40833333333333,59.25,9,7,4,0,0,1,3.0
20.2,17.7,23.7,25.0,4.2,71.8,21.4,14.7,1012.4,0,2012-09-08,28.0,15.5,5.6,6.4,4.1125,20.2,72.95833333333333,9,8,5,1,0,8,25.0
21.6,19.6,24.8,0.5,1.8,68.9,21.8,15.5,1011.0,0,2012-09-12,0.5,0.5,0.25,4.2,1.7875,21.441666666666663,68.5,9,12,2,0,0,0,0.5
20.0,18.6,21.1,13.5,1.5,87.1,20.8,17.7,1010.1,0,2012-09-13,13.5,3.5,0.75,4.4,1.55,19.991666666666667,85.91666666666667,9,13,3,0,0,4,13.5
19.4,17.3,21.8,2.0,1.7,68.5,20.5,12.9,1014.6,0,2012-09-14,2.0,1.0,0.2,3.8,1.5958333333333332,19.325,70.29166666666667,9,14,4,0,0,1,2.0
19.9,17.5,22.1,2.5,3.8,60.1,19.1,11.5,1016.0,0,2012-09-16,1.5,0.5,0.375,5.5,3.970833333333333,20.17083333333333,56.66666666666666,9,16,6,1,0,1,2.5
17.3,16.0,18.4,85.5,5.2,86.8,17.0,15.0,1001.0,1,2012-09-17,86.5,15.5,4.119047619047619,10.1,5.258333333333334,17.216666666666665,86.66666666666667,9,17,0,0,1,28,50.0
20.1,15.6,24.7,0.0,2.0,69.6,20.6,13.9,1014.9,0,2012-09-20,0.0,0.0,0.0,3.8,2.0,20.04583333333333,68.91666666666667,9,20,3,0,0,0,0.0
18.0,15.4,22.0,13.5,2.7,72.3,18.3,12.7,1012.2,0,2012-09-28,13.5,7.0,2.7,4.9,2.6041666666666665,17.975,72.95833333333333,9,28,4,0,0,4,13.5
16.4,14.0,19.8,0.5,2.6,58.8,18.9,8.0,1010.8,0,2012-09-29,0.5,0.4,0.25,5.6,2.75,16.308333333333334,58.875,9,29,5,1,0,0,0.5
12.6,8.1,17.6,2.5,3.8,57.0,14.9,3.5,1015.3,0,2012-10-17,2.5,1.0,0.3125,6.5,3.8791666666666655,13.475,56.833333333333336,10,17,2,0,0,1,2.5
13.4,8.5,17.1,39.5,3.9,77.3,13.1,9.3,1011.9,1,2012-10-22,39.5,16.5,3.590909090909091,7.2,3.8708333333333336,13.975,79.0,10,22,0,0,1,13,39.5
10.0,4.5,14.5,0.0,3.2,49.4,11.6,-0.7,1017.3,0,2012-10-23,0.0,0.0,0.0,5.4,3.3208333333333333,9.591666666666669,49.625,10,23,1,0,0,0,0.0
14.3,12.5,16.4,44.0,3.3,84.5,13.6,11.6,1015.2,1,2012-10-27,44.0,7.5,2.4444444444444446,5.5,3.3166666666666664,14.325,82.41666666666667,10,27,5,1,1,15,44.0
14.3,10.8,18.8,0.0,3.6,65.4,15.5,7.6,1018.5,0,2012-10-28,0.0,0.0,0.0,5.1,3.591666666666667,14.829166666666666,64.66666666666667,10,28,6,1,0,0,0.0
11.7,8.0,16.7,0.0,2.1,60.6,12.2,3.8,1019.6,0,2012-10-29,0.0,0.0,0.0,3.9,2.0416666666666665,11.658333333333331,62.583333333333336,10,29,0,0,0,0,0.0
8.6,5.8,12.4,0.1,2.9,55.4,10.2,0.0,1017.1,0,2012-10-30,0.1,0.1,0.05,4.4,2.920833333333333,9.0375,54.54166666666666,10,30,1,0,0,0,0.1
6.9,2.8,11.6,0.2,2.5,50.9,8.4,-3.4,1016.4,0,2012-10-31,0.2,0.2,0.1,3.4,2.4208333333333334,6.720833333333334,52.54166666666666,10,31,2,0,0,0,0.2
11.8,9.1,15.3,4.0,3.4,56.5,10.6,2.8,1017.6,0,2012-11-04,2.5,2.5,0.8333333333333334,5.4,3.4916666666666667,11.579166666666666,53.29166666666666,11,4,6,1,0,1,4.0
8.5,7.2,10.7,8.0,1.9,87.6,9.3,6.5,1014.2,0,2012-11-05,9.0,4.5,1.8,4.2,1.9458333333333333,9.0,86.0,11,5,0,0,0,3,8.0
7.1,5.1,8.6,5.0,2.3,81.0,7.9,3.9,1014.4,0,2012-11-06,5.5,2.0,0.9166666666666666,5.2,2.4375,7.179166666666667,81.79166666666667,11,6,1,0,0,2,5.0
8.7,3.6,12.0,28.0,5.3,72.0,8.3,3.6,1007.8,0,2012-11-11,28.0,7.5,4.0,8.5,5.079166666666667,8.891666666666667,73.20833333333333,11,11,6,1,0,9,28.0
7.3,5.8,9.1,3.0,4.6,67.8,7.0,1.6,1012.2,0,2012-11-12,2.5,1.5,0.4166666666666667,6.5,4.554166666666666,7.529166666666666,65.04166666666667,11,12,0,0,0,1,3.0
5.3,1.7,9.1,0.0,3.6,54.8,5.3,-3.1,1009.7,0,2012-11-13,0.5,0.5,0.25,6.1,3.475,5.770833333333333,57.833333333333336,11,13,1,0,0,0,0.0
2.4,-0.6,6.7,0.0,3.4,53.3,3.2,-6.2,1017.9,0,2012-11-14,0.0,0.0,0.0,5.2,3.516666666666667,2.4833333333333334,52.208333333333336,11,14,2,0,0,0,0.0
4.9,1.0,8.2,9.5,2.1,74.0,3.5,0.5,1021.8,0,2012-11-16,5.0,4.5,1.6666666666666667,3.2,2.058333333333333,4.7,71.125,11,16,4,0,0,3,9.5
5.3,1.5,8.0,1.5,3.2,61.6,6.1,-2.1,1016.1,0,2012-11-17,6.0,4.5,3.0,5.0,2.825,5.691666666666666,63.5,11,17,5,1,0,0,1.5
3.4,-0.5,7.6,5.5,3.2,64.4,4.4,-2.9,1018.1,0,2012-11-19,5.5,2.5,1.8333333333333333,5.9,3.158333333333333,3.716666666666667,63.208333333333336,11,19,0,0,0,2,5.5
6.7,1.9,10.5,0.3,2.1,68.3,5.3,1.1,1018.5,0,2012-11-22,0.0,,,3.7,2.1666666666666665,6.429166666666667,69.0,11,22,3,0,0,0,0.3
3.4,-0.7,7.5,0.5,1.6,55.6,2.4,-4.9,1020.6,0,2012-11-25,0.0,0.0,0.0,3.3,1.6041666666666667,3.216666666666667,52.41666666666666,11,25,6,1,0,0,0.5
2.3,-1.2,5.1,1.0,3.8,51.5,3.4,-7.4,1016.0,0,2012-11-26,1.5,0.5,0.375,7.1,3.9166666666666665,2.6375,56.0,11,26,0,0,0,0,1.0
5.0,-0.1,10.2,1.0,3.8,54.5,4.2,-3.6,1016.1,0,2012-11-28,1.0,1.0,0.5,7.1,3.829166666666667,5.3875,52.41666666666666,11,28,2,0,0,0,1.0
1.7,-3.0,6.2,0.5,2.5,49.6,0.9,-8.3,1024.8,0,2012-11-30,0.5,0.5,0.25,6.1,2.716666666666667,1.8208333333333333,47.833333333333336,11,30,4,0,0,0,0.5
1.7,-1.6,5.0,5.4,3.8,66.9,0.6,-4.0,1014.4,0,2012-12-03,5.4,5.0,1.8,6.8,3.6,2.15,66.58333333333333,12,3,0,0,0,2,5.4
-3.8,-6.2,-0.8,5.8,3.2,66.5,-1.6,-9.4,1016.3,0,2012-12-05,5.8,3.9,1.9333333333333331,4.8,3.1875,-3.520833333333333,64.91666666666667,12,5,2,0,0,2,5.8
-6.3,-10.3,-2.9,0.1,2.5,53.4,-0.6,-14.9,1024.2,0,2012-12-06,0.1,0.1,0.05,6.3,2.7125,-6.279166666666666,50.083333333333336,12,6,3,0,0,0,0.1
-4.5,-6.4,-2.4,1.9,4.1,76.0,-0.4,-8.1,1019.1,0,2012-12-07,1.9,1.1,0.38,6.0,4.304166666666666,-4.545833333333333,77.70833333333333,12,7,4,0,0,1,1.9
2.7,0.3,4.7,18.5,4.5,79.8,0.2,-0.6,1019.3,0,2012-12-14,18.5,8.5,3.7,7.2,4.575,2.3875,77.08333333333333,12,14,4,0,0,6,18.5
4.6,1.9,8.3,0.5,2.2,78.4,2.5,1.0,1018.1,0,2012-12-15,0.5,0.5,0.1666666666666666,3.9,2.216666666666667,4.820833333333334,78.08333333333333,12,15,5,1,0,0,0.5
-0.7,-1.9,0.8,1.8,2.6,66.1,-1.0,-7.0,1023.2,0,2012-12-21,1.8,1.0,0.9,6.3,2.5,-0.7791666666666667,62.625,12,21,4,0,0,1,1.8
-8.9,-12.5,-5.9,0.0,4.4,53.9,-4.1,-16.6,1028.7,0,2012-12-23,0.0,0.0,0.0,5.8,4.616666666666666,-8.362499999999999,53.208333333333336,12,23,6,1,0,0,0.0
-8.8,-13.6,-4.5,0.0,1.9,52.0,-5.8,-17.0,1028.5,0,2012-12-24,0.0,,,3.3,1.9333333333333331,-9.333333333333334,51.04166666666666,12,24,0,0,0,0,0.0
-8.9,-13.7,-4.6,1.0,3.5,50.9,-3.9,-17.9,1031.2,0,2012-12-25,1.0,0.6,0.3333333333333333,6.1,3.454166666666667,-8.137500000000001,53.25,12,25,1,0,0,0,1.0
-0.9,-3.5,1.5,0.0,1.8,59.5,-1.5,-7.9,1025.0,0,2012-12-28,0.0,0.0,0.0,3.7,1.7375,-1.1083333333333334,57.875,12,28,4,0,0,0,0.0
-0.3,-1.9,0.6,4.1,1.9,84.1,-1.1,-2.7,1021.4,0,2012-12-29,2.0,1.2,0.5,3.1,1.7833333333333332,-0.3999999999999999,83.125,12,29,5,1,0,1,4.1
-8.2,-10.7,0.0,2.3,4.0,54.6,-1.0,-16.1,1019.7,0,2012-12-30,4.4,2.3,2.2,5.3,3.9333333333333336,-7.333333333333333,57.958333333333336,12,30,6,1,0,1,2.3
-4.7,-8.7,0.0,3.1,3.2,73.5,-1.9,-8.9,1018.7,0,2013-01-01,2.8,1.2,0.5599999999999999,4.8,3.270833333333333,-4.741666666666666,69.91666666666667,1,1,1,0,0,1,3.1
-3.2,-7.9,1.4,0.0,2.3,50.5,-2.5,-12.1,1029.4,0,2013-01-11,0.0,0.0,0.0,3.7,2.3125,-3.583333333333333,49.458333333333336,1,11,4,0,0,0,0.0
0.0,-2.7,4.2,0.1,2.5,70.0,-0.8,-4.8,1024.9,0,2013-01-12,0.1,0.1,0.05,4.4,2.4625,-0.1083333333333333,67.125,1,12,5,1,0,0,0.1
-2.6,-5.8,0.4,0.3,2.4,64.1,-1.8,-8.5,1024.3,0,2013-01-16,0.3,0.3,0.075,5.3,2.3541666666666665,-2.3208333333333333,63.79166666666666,1,16,2,0,0,0,0.3
2.2,1.1,4.0,16.5,4.3,83.6,0.6,-0.5,1021.3,0,2013-01-21,16.5,5.5,2.75,6.0,4.316666666666666,2.395833333333333,80.125,1,21,0,0,0,6,16.5
3.8,2.0,6.0,0.5,2.2,74.3,1.7,-0.5,1020.9,0,2013-01-22,0.5,0.5,0.1666666666666666,3.8,2.1041666666666665,3.6875,75.79166666666667,1,22,1,0,0,0,0.5
1.8,1.0,3.8,1.5,3.1,80.4,0.9,-1.3,1018.9,0,2013-01-23,1.5,0.5,0.2142857142857142,4.4,3.0875,2.029166666666667,81.0,1,23,2,0,0,0,1.5
-0.9,-6.7,2.4,0.1,4.3,57.6,0.1,-8.7,1016.7,0,2013-01-24,0.1,0.1,0.05,7.8,4.266666666666667,-0.2875,59.958333333333336,1,24,3,0,0,0,0.1
2.2,-0.3,3.7,0.0,2.7,63.5,0.4,-4.0,1026.6,0,2013-01-29,0.0,0.0,0.0,4.0,2.8041666666666667,1.8833333333333333,62.208333333333336,1,29,1,0,0,0,0.0
7.4,3.7,11.5,0.0,2.9,59.5,2.8,-0.3,1029.6,0,2013-01-31,0.0,0.0,0.0,5.0,2.829166666666666,7.329166666666667,59.458333333333336,1,31,3,0,0,0,0.0
7.3,3.7,9.3,46.5,3.7,85.8,4.9,4.8,1017.6,1,2013-02-01,46.5,14.0,5.8125,5.7,3.7125,7.825,83.08333333333333,2,1,4,0,1,16,46.5
-3.2,-5.8,-1.1,7.5,2.7,62.3,-0.7,-10.1,1025.8,0,2013-02-03,3.2,2.3,1.0666666666666669,4.9,2.8000000000000003,-3.516666666666667,59.458333333333336,2,3,6,1,0,2,7.5
-0.8,-3.3,2.5,7.4,2.6,77.1,0.1,-4.3,1020.9,0,2013-02-04,11.7,6.5,3.9,4.6,2.6333333333333333,-0.7208333333333333,78.625,2,4,0,0,0,2,7.4
-0.6,-4.0,2.7,4.5,2.4,77.0,0.0,-4.3,1021.7,0,2013-02-05,2.5,2.2,1.25,3.8,2.3583333333333334,-0.8666666666666667,75.70833333333333,2,5,1,0,0,2,4.5
-1.5,-3.1,0.2,2.1,3.3,75.0,0.1,-5.4,1018.8,0,2013-02-06,4.1,2.0,1.3666666666666665,4.6,3.279166666666667,-1.3166666666666669,76.83333333333333,2,6,2,0,0,1,2.1
-11.1,-13.8,-2.6,0.0,5.5,42.5,-0.2,-21.5,1026.1,0,2013-02-07,0.0,0.0,0.0,7.0,5.416666666666667,-10.116666666666667,43.875,2,7,3,0,0,0,0.0
-4.0,-8.4,-0.5,1.2,2.9,56.6,-0.7,-11.9,1027.1,0,2013-02-10,1.2,1.2,0.6,5.7,2.7875,-3.7,56.54166666666666,2,10,6,1,0,0,1.2
-3.8,-4.8,-1.9,0.0,2.3,55.6,-1.2,-11.6,1026.2,0,2013-02-12,0.0,,,4.7,2.2666666666666666,-3.7458333333333336,51.91666666666666,2,12,1,0,0,0,0.0
2.3,-2.1,5.8,0.0,2.5,44.5,-0.3,-9.0,1020.9,0,2013-02-17,0.0,0.0,0.0,3.8,2.5083333333333333,1.9333333333333331,43.708333333333336,2,17,6,1,0,0,0.0
-1.7,-5.3,2.5,0.0,2.5,49.0,-0.4,-11.8,1029.8,0,2013-02-21,0.0,0.0,0.0,5.6,2.404166666666667,-1.9041666666666668,46.04166666666666,2,21,3,0,0,0,0.0
0.5,-3.1,4.3,3.9,3.1,57.1,1.0,-8.5,1025.9,0,2013-02-22,3.9,3.8,1.3,5.9,3.108333333333333,0.6791666666666667,58.79166666666666,2,22,4,0,0,1,3.9
4.8,2.5,7.5,0.0,2.6,56.4,1.6,-3.6,1020.7,0,2013-02-26,0.0,0.0,0.0,4.6,2.5708333333333333,4.6375,53.625,2,26,1,0,0,0,0.0
6.7,-1.1,13.9,1.0,2.9,57.3,4.9,-3.3,1016.0,0,2013-02-28,0.0,,,5.5,2.8041666666666667,6.1375,55.708333333333336,2,28,3,0,0,0,1.0
0.8,-2.4,7.7,3.0,4.8,56.1,3.5,-7.3,1017.1,0,2013-03-01,4.0,2.0,1.3333333333333333,7.6,4.9750000000000005,1.5458333333333334,59.16666666666666,3,1,4,0,0,1,3.0
8.0,4.3,11.7,0.5,3.7,74.1,8.1,3.4,1011.6,0,2013-03-07,0.5,0.4,0.25,6.8,3.6375,8.641666666666667,68.33333333333333,3,7,3,0,0,0,0.5
7.5,1.6,11.7,3.5,2.1,60.4,5.1,0.1,1015.2,0,2013-03-12,0.0,0.0,0.0,4.3,2.1625,6.933333333333334,58.25,3,12,1,0,0,1,3.5
5.2,1.8,8.4,11.5,3.6,64.5,7.1,-1.5,1014.2,0,2013-03-13,15.0,7.0,3.75,6.3,3.6,5.666666666666667,67.75,3,13,2,0,0,4,11.5
8.2,3.4,15.9,7.5,2.9,57.5,9.3,-1.7,1013.8,0,2013-03-17,1.5,1.5,1.5,6.2,2.733333333333333,8.120833333333334,56.583333333333336,3,17,6,1,0,2,7.5
8.3,5.3,14.2,1.0,3.3,73.0,11.7,3.2,1004.7,0,2013-03-18,7.0,6.0,2.333333333333333,6.7,3.5,8.016666666666667,74.125,3,18,0,0,0,0,1.0
2.8,-2.5,8.5,0.1,4.3,51.9,6.9,-6.6,1013.2,0,2013-03-20,0.1,0.1,0.05,7.9,4.3125,3.5541666666666667,52.458333333333336,3,20,2,0,0,0,0.1
4.9,2.3,10.2,0.2,2.3,43.1,7.3,-8.2,1022.6,0,2013-03-30,0.2,0.2,0.1,4.3,2.1875,4.95,38.833333333333336,3,30,5,1,0,0,0.2
9.2,3.3,13.4,0.5,2.2,44.5,9.8,-2.9,1019.8,0,2013-04-01,0.4,0.4,0.2,3.9,2.2333333333333334,8.883333333333333,40.79166666666666,4,1,0,0,0,0,0.5
7.2,5.8,9.5,8.5,2.7,86.1,7.5,4.9,1013.1,0,2013-04-02,8.6,2.0,0.5058823529411764,4.5,2.658333333333333,7.404166666666666,84.375,4,2,1,0,0,3,8.5
7.5,2.5,13.0,14.0,2.9,84.4,8.9,4.8,1001.0,0,2013-04-06,13.5,1.5,0.6428571428571429,5.7,2.829166666666667,8.341666666666667,81.45833333333333,4,6,5,1,0,5,14.0
5.1,2.0,9.6,1.0,4.4,57.3,8.2,-3.2,1006.3,0,2013-04-07,1.5,0.5,0.2142857142857142,6.4,4.4375,4.941666666666666,60.41666666666666,4,7,6,1,0,0,1.0
8.0,2.5,13.8,1.0,4.0,55.1,9.5,-1.6,1012.9,0,2013-04-08,1.0,1.0,0.25,9.0,4.4,7.645833333333333,55.458333333333336,4,8,0,0,0,0,1.0
6.2,3.2,10.7,0.5,5.1,50.8,6.9,-3.5,1013.7,0,2013-04-09,0.5,0.4,0.1666666666666666,9.0,5.233333333333333,6.708333333333333,49.708333333333336,4,9,1,0,0,0,0.5
5.0,1.3,8.1,1.5,4.1,49.3,5.1,-5.0,1017.3,0,2013-04-10,1.5,1.0,0.375,7.5,4.191666666666666,4.695833333333334,51.875,4,10,2,0,0,0,1.5
5.5,3.7,9.6,0.5,4.9,54.5,5.4,-3.4,1016.0,0,2013-04-11,0.5,0.5,0.1,7.0,4.9750000000000005,5.9875,51.41666666666666,4,11,3,0,0,0,0.5
8.3,4.2,12.2,3.5,4.7,40.4,11.2,-7.1,1008.5,0,2013-04-14,3.5,3.0,1.1666666666666667,7.1,4.641666666666667,8.858333333333333,41.833333333333336,4,14,6,1,0,1,3.5
6.6,4.0,10.1,9.5,2.3,70.8,7.7,1.1,1017.0,0,2013-04-20,9.5,2.0,0.6785714285714286,3.7,2.2666666666666666,6.558333333333334,72.91666666666667,4,20,5,1,0,3,9.5
11.2,9.7,14.8,5.5,2.7,59.3,10.5,2.0,1015.0,0,2013-04-23,5.5,1.5,0.3928571428571428,4.4,2.625,11.216666666666669,54.79166666666666,4,23,1,0,0,2,5.5
12.3,8.3,18.0,0.1,3.7,67.0,16.4,5.8,1009.4,0,2013-04-24,0.1,0.1,0.0333333333333333,6.9,3.7916666666666665,12.354166666666666,68.54166666666667,4,24,2,0,0,0,0.1
9.3,7.9,13.8,4.5,3.3,78.9,11.3,5.7,1008.6,0,2013-04-25,4.5,2.0,0.5,5.7,3.1625,9.325,79.5,4,25,3,0,0,2,4.5
11.7,6.9,16.3,0.1,3.6,55.0,14.2,2.4,1010.0,0,2013-04-26,0.1,0.1,0.05,7.2,3.725,11.2875,57.333333333333336,4,26,4,0,0,0,0.1
13.5,9.0,17.7,21.0,4.5,67.6,15.6,6.9,1011.1,0,2013-04-29,21.0,10.0,2.625,8.6,4.708333333333333,14.425,66.33333333333333,4,29,0,0,0,7,21.0
13.2,8.7,18.6,1.0,3.3,52.4,16.6,3.2,1010.4,0,2013-05-01,1.0,1.0,0.5,5.1,3.345833333333333,13.270833333333334,49.29166666666666,5,1,2,0,0,0,1.0
12.4,9.0,17.1,1.0,2.5,67.1,13.6,6.1,1012.2,0,2013-05-02,1.0,0.8,0.3333333333333333,4.8,2.375,12.533333333333331,64.16666666666667,5,2,3,0,0,0,1.0
12.6,9.0,18.2,0.0,3.2,64.8,14.5,5.4,1015.3,0,2013-05-03,0.0,0.0,0.0,6.0,3.358333333333333,12.583333333333334,65.91666666666667,5,3,4,0,0,0,0.0
18.1,14.7,23.0,2.5,2.1,55.3,18.8,8.1,1012.8,0,2013-05-09,1.5,0.5,0.15,5.0,2.1708333333333334,18.120833333333334,52.833333333333336,5,9,3,0,0,1,2.5
19.1,16.4,22.5,1.0,4.0,61.3,19.3,11.4,1004.6,0,2013-05-12,1.0,1.0,0.3333333333333333,5.8,4.0625,19.133333333333333,61.208333333333336,5,12,6,1,0,0,1.0
17.7,13.7,22.3,14.5,2.2,62.8,20.1,10.0,1009.0,0,2013-05-18,10.5,5.0,1.75,4.7,2.254166666666667,17.820833333333333,60.083333333333336,5,18,5,1,0,5,14.5
16.6,13.6,21.5,19.5,3.1,80.9,18.9,13.2,999.0,0,2013-05-19,23.5,5.0,2.136363636363636,4.6,3.091666666666667,16.537499999999998,81.45833333333333,5,19,6,1,0,6,19.5
19.7,17.7,22.6,56.5,3.5,80.4,20.0,16.0,1009.5,1,2013-05-27,55.0,10.0,2.8947368421052637,6.1,3.5125,20.029166666666665,77.66666666666667,5,27,0,0,1,19,50.0
18.9,17.6,20.9,11.5,2.8,89.1,19.5,17.0,1005.1,0,2013-05-28,13.0,3.0,0.8125,5.6,2.904166666666667,18.9125,89.5,5,28,1,0,0,4,11.5
16.1,14.9,18.1,2.5,3.0,87.8,17.0,14.0,1008.8,0,2013-05-29,2.5,2.0,0.25,4.8,2.775,16.3,87.91666666666667,5,29,2,0,0,1,2.5
22.8,17.5,28.4,0.2,2.0,54.3,25.4,12.5,1016.0,0,2013-06-04,0.2,0.2,0.0666666666666666,4.5,1.9333333333333331,22.4875,55.875,6,4,1,0,0,0,0.2
23.7,20.5,26.7,7.0,2.6,57.9,26.8,14.0,1006.1,0,2013-06-11,6.5,3.5,0.8125,3.7,2.6666666666666665,24.179166666666664,53.083333333333336,6,11,1,0,0,2,7.0
20.5,19.6,22.5,6.5,2.2,85.4,21.8,17.9,1008.6,0,2013-06-12,7.0,2.0,0.4666666666666667,3.5,2.1791666666666667,20.5625,86.45833333333333,6,12,2,0,0,2,6.5
22.3,19.9,25.8,0.5,2.2,76.8,24.4,17.9,1002.2,0,2013-06-17,0.4,0.2,0.0571428571428571,4.3,2.1666666666666665,22.33333333333333,75.29166666666667,6,17,0,0,0,0,0.5
21.7,20.5,23.1,12.0,1.9,90.1,22.2,20.0,996.6,0,2013-06-18,11.6,2.5,0.5523809523809524,2.9,1.9791666666666667,21.6625,89.79166666666667,6,18,1,0,0,4,12.0
24.3,20.6,29.6,0.1,1.6,71.1,27.1,18.3,1000.3,0,2013-06-19,0.6,0.5,0.3,3.5,1.675,24.266666666666666,73.83333333333333,6,19,2,0,0,0,0.1
22.9,20.6,26.2,0.3,3.2,69.6,26.6,16.7,1006.4,0,2013-06-23,0.3,0.2,0.06,6.1,3.1,23.1375,68.08333333333333,6,23,6,1,0,0,0.3
24.5,21.1,29.7,0.0,2.6,59.8,29.7,15.9,1002.4,0,2013-06-26,0.0,0.0,0.0,5.4,2.7125,24.620833333333334,57.875,6,26,2,0,0,0,0.0
25.5,21.5,30.6,1.5,2.3,61.1,30.5,16.9,1006.1,0,2013-06-28,1.5,0.6,0.25,5.3,2.2416666666666667,25.4125,62.29166666666666,6,28,4,0,0,0,1.5
27.7,23.4,31.9,0.2,2.0,60.4,29.5,19.0,1009.9,0,2013-06-30,0.2,0.2,0.2,3.8,2.0791666666666666,27.85,57.833333333333336,6,30,6,1,0,0,0.2
24.3,21.5,27.9,51.5,4.6,82.5,23.9,21.0,999.6,1,2013-07-02,51.5,18.5,3.0294117647058822,9.1,4.541666666666667,24.741666666666664,80.45833333333333,7,2,1,0,1,17,50.0
24.9,23.1,27.6,32.5,3.5,84.3,25.0,22.0,997.6,1,2013-07-04,32.0,18.0,3.555555555555556,6.3,3.5708333333333333,25.133333333333336,83.08333333333333,7,4,3,0,1,11,32.5
25.6,22.1,30.2,1.0,2.7,73.4,27.9,20.1,997.4,0,2013-07-05,1.5,0.5,0.25,4.6,2.7125,25.45,75.125,7,5,4,0,0,0,1.0
24.9,22.4,29.5,3.0,1.8,78.8,25.6,20.8,1007.5,0,2013-07-07,3.0,1.5,0.4285714285714285,4.2,1.8291666666666664,24.816666666666663,78.45833333333333,7,7,6,1,0,1,3.0
24.3,22.3,26.3,68.0,3.5,88.6,24.6,22.2,1006.5,1,2013-07-08,63.0,15.5,3.15,10.6,3.516666666666667,24.45,88.125,7,8,0,0,1,23,50.0
24.5,23.5,26.2,6.5,3.2,87.3,25.1,22.2,1006.8,0,2013-07-09,11.5,5.0,1.2777777777777777,5.2,3.2541666666666664,24.454166666666666,87.20833333333333,7,9,1,0,0,2,6.5
